Timesync, Reply_symmetric-based, Reply_switchdelaybased, Reply_2probebased, inter-packet-switch-arrival,  interpacket_clientdelay, Switch_reply_delay 
398, 2520.000000, 2668.000000, -4294960898.000000, 1086, 1222, 296
399, 8357.000000, 8506.000000, 5952.000000, 12504, 871, 299
400, 6999.000000, 7149.000000, 14674.000000, 1095, 885, 299
401, 2497.000000, 2647.000000, -4294958806.000000, 1063, 2279, 299
402, 7247.000000, 7396.000000, 15157.000000, 1079, 871, 299
403, 2477.000000, 2625.000000, -4294960921.000000, 1057, 1239, 296
404, 2491.000000, 2641.000000, -4294961050.000000, 1079, 1171, 299
405, 8513.000000, 8661.000000, 5927.000000, 12854, 877, 295
406, 2549.000000, 2697.000000, -4294960914.000000, 1067, 1175, 296
407, 2513.000000, 2659.000000, -4294960911.000000, 1057, 1208, 293
408, 2475.000000, 2623.000000, -4294961005.000000, 1076, 1208, 296
409, 7683.000000, 7829.000000, 16015.000000, 1067, 858, 293
410, 8580.000000, 8729.000000, 5947.000000, 12935, 861, 299
411, 2527.000000, 2677.000000, -4294960790.000000, 1079, 1265, 299
412, 7550.000000, 7701.000000, 15766.000000, 1076, 871, 302
413, 2552.000000, 2702.000000, -4294960820.000000, 1079, 1225, 299
414, 8643.000000, 8790.000000, 5921.000000, 13087, 861, 295
415, 10189.000000, 10335.000000, 21035.000000, 1086, 871, 292
416, 2612.000000, 2762.000000, 5925.000000, 1082, 891, 299
417, 2270.000000, 2420.000000, -4294936035.000000, 66, 13393, 299
418, 9072.000000, 9220.000000, 18809.000000, 1085, 875, 296
419, 8517.000000, 8665.000000, 5953.000000, 12844, 881, 296
420, 9824.000000, 9973.000000, 20322.000000, 1082, 878, 299
421, 9266.000000, 9415.000000, 19251.000000, 1057, 888, 299
422, 9057.000000, 9205.000000, 18812.000000, 1076, 887, 296
423, 8581.000000, 8729.000000, 5941.000000, 12944, 861, 296
424, 2450.000000, 2598.000000, -4294960915.000000, 1070, 1275, 296
425, 7586.000000, 7733.000000, 15851.000000, 1076, 877, 293
426, 8775.000000, 8926.000000, 5986.000000, 13313, 874, 302
427, 8598.000000, 8746.000000, 5877.000000, 13055, 868, 296
428, 2507.000000, 2655.000000, -4294961167.000000, 1067, 1091, 296
429, 8696.000000, 8842.000000, 5958.000000, 13190, 878, 293
430, 2534.000000, 2682.000000, -4294961019.000000, 1080, 1144, 296
431, 8511.000000, 8659.000000, 5949.000000, 12856, 891, 296
432, 2462.000000, 2610.000000, -4294961014.000000, 1079, 1218, 296
433, 8385.000000, 8535.000000, 7593.000000, 12510, 1666, 299
434, 2543.000000, 2691.000000, -4294961090.000000, 1083, 1101, 296
435, 8581.000000, 8727.000000, 5936.000000, 12954, 864, 293
436, 7335.000000, 7483.000000, 15350.000000, 1076, 878, 296
437, 2485.000000, 2633.000000, -4294960893.000000, 1063, 1248, 296
438, 8477.000000, 8625.000000, 5923.000000, 12762, 865, 296
439, 2504.000000, 2652.000000, -4294960828.000000, 1077, 1268, 295
440, 2464.000000, 2612.000000, -4294960881.000000, 1069, 1278, 296
441, 2485.000000, 2632.000000, -4294960662.000000, 1073, 1368, 293
442, 7266.000000, 7414.000000, 15206.000000, 1076, 875, 296
443, 2472.000000, 2622.000000, -4294960958.000000, 1051, 1222, 299
444, 2447.000000, 2593.000000, -4294960973.000000, 1061, 1245, 292
445, 2488.000000, 2638.000000, -4294960883.000000, 1060, 1248, 299
446, 8704.000000, 8852.000000, 5961.000000, 13196, 874, 296
447, 8710.000000, 8858.000000, 5926.000000, 13237, 871, 296
448, 2472.000000, 2620.000000, -4294961046.000000, 1088, 1197, 296
449, 8814.000000, 8960.000000, 7610.000000, 13382, 1682, 292
450, 7383.000000, 7531.000000, 15444.000000, 1079, 878, 296
451, 2589.000000, 2735.000000, -4294960888.000000, 1120, 1175, 292
452, 8706.000000, 8854.000000, 5853.000000, 13281, 861, 296
453, 7164.000000, 7310.000000, 15059.000000, 1086, 908, 292
454, 2682.000000, 2830.000000, 6048.000000, 1098, 891, 296
455, 2521.000000, 2667.000000, -4294960936.000000, 1058, 1188, 292
456, 8638.000000, 8789.000000, 5847.000000, 13171, 871, 302
457, 7117.000000, 7265.000000, 14917.000000, 1066, 874, 296
458, 8521.000000, 8672.000000, 5924.000000, 12847, 864, 302
459, 7226.000000, 7375.000000, 15152.000000, 1070, 885, 299
460, 2481.000000, 2632.000000, -4294961037.000000, 1079, 1188, 302
461, 7386.000000, 7536.000000, 15445.000000, 1070, 871, 299
462, 7692.000000, 7840.000000, 16027.000000, 1092, 867, 296
463, 8707.000000, 8854.000000, 5935.000000, 13241, 881, 295
464, 8584.000000, 8734.000000, 5903.000000, 13008, 871, 299
465, 2285.000000, 2433.000000, -4294935927.000000, 66, 13432, 296
466, 2515.000000, 2662.000000, -4294960885.000000, 1082, 1231, 293
467, 7257.000000, 7404.000000, 15169.000000, 1067, 861, 295
468, 7103.000000, 7251.000000, 14896.000000, 1067, 878, 295
469, 2522.000000, 2670.000000, -4294960902.000000, 1073, 1211, 295
470, 7222.000000, 7370.000000, 15131.000000, 1070, 878, 296
471, 8787.000000, 8936.000000, 5928.000000, 13382, 868, 299
472, 2483.000000, 2629.000000, -4294960974.000000, 1089, 1222, 292
473, 7496.000000, 7645.000000, 15687.000000, 1067, 881, 299
474, 2512.000000, 2662.000000, -4294960916.000000, 1073, 1214, 299
475, 9762.000000, 9910.000000, 20191.000000, 1070, 868, 296
476, 8579.000000, 8727.000000, 5870.000000, 13030, 871, 296
477, 7157.000000, 7307.000000, 14990.000000, 1079, 877, 299
478, 2517.000000, 2665.000000, -4294960855.000000, 1070, 1238, 295
479, 2520.000000, 2668.000000, -4294960933.000000, 1086, 1204, 296
480, 2519.000000, 2667.000000, -4294960974.000000, 1073, 1178, 296
481, 2286.000000, 2437.000000, -4294935291.000000, 59, 13746, 302
482, 2518.000000, 2666.000000, -4294960807.000000, 1098, 1275, 296
483, 8635.000000, 8783.000000, 6025.000000, 13108, 931, 296
484, 2605.000000, 2753.000000, 6013.000000, 1054, 928, 296
485, 7499.000000, 7649.000000, 15752.000000, 1063, 908, 299
486, 2439.000000, 2587.000000, -4294948574.000000, 13489, 13666, 295
487, 7312.000000, 7460.000000, 15394.000000, 1073, 921, 296
488, 7159.000000, 7305.000000, 15050.000000, 1099, 915, 292
489, 8478.000000, 8628.000000, 5999.000000, 12806, 924, 299
490, 7362.000000, 7512.000000, 15448.000000, 1073, 898, 299
491, 8554.000000, 8700.000000, 17864.000000, 1060, 908, 293
492, 8560.000000, 8708.000000, 5872.000000, 13065, 908, 295
493, 2436.000000, 2584.000000, -4294948705.000000, 13351, 13535, 296
494, 8579.000000, 8727.000000, 5947.000000, 12945, 867, 296
495, 8699.000000, 8848.000000, 5935.000000, 13205, 871, 299
496, 8715.000000, 8863.000000, 5842.000000, 13310, 861, 296
497, 8614.000000, 8762.000000, 7656.000000, 12989, 1708, 295
498, 8594.000000, 8742.000000, 6014.000000, 12929, 877, 295
499, 8553.000000, 8701.000000, 5948.000000, 12913, 877, 296
500, 8718.000000, 8866.000000, 5869.000000, 13316, 874, 296
501, 8744.000000, 8891.000000, 6070.000000, 13307, 944, 293
502, 8564.000000, 8711.000000, 5926.000000, 12936, 867, 295
503, 8603.000000, 8750.000000, 5953.000000, 12989, 868, 295
504, 8673.000000, 8819.000000, 5907.000000, 13193, 877, 293
505, 7393.000000, 7541.000000, 15501.000000, 1073, 894, 296
506, 7332.000000, 7479.000000, 15348.000000, 1079, 881, 293
507, 8520.000000, 8667.000000, 5943.000000, 12860, 881, 293
508, 7553.000000, 7701.000000, 15770.000000, 1079, 871, 296
509, 8674.000000, 8822.000000, 5903.000000, 13168, 861, 296
510, 8774.000000, 8925.000000, 5922.000000, 13369, 871, 302
511, 8568.000000, 8718.000000, 5915.000000, 12964, 871, 299
512, 7470.000000, 7618.000000, 15650.000000, 1073, 891, 296
513, 8276.000000, 8426.000000, 7648.000000, 12281, 1688, 299
514, 2643.000000, 2792.000000, 6012.000000, 1082, 904, 299
515, 8676.000000, 8825.000000, 5920.000000, 13174, 871, 299
516, 8510.000000, 8658.000000, 5908.000000, 12875, 881, 296
517, 7258.000000, 7406.000000, 15181.000000, 1063, 864, 296
518, 7103.000000, 7249.000000, 14882.000000, 1067, 871, 292
519, 8641.000000, 8789.000000, 5961.000000, 13118, 898, 295
520, 7210.000000, 7359.000000, 15088.000000, 1088, 878, 299
521, 8706.000000, 8852.000000, 5934.000000, 13260, 891, 292
522, 7594.000000, 7744.000000, 15867.000000, 1070, 874, 299
523, 7204.000000, 7352.000000, 15068.000000, 1057, 858, 296
524, 8693.000000, 8839.000000, 5863.000000, 13259, 868, 293
525, 7451.000000, 7599.000000, 15552.000000, 1066, 858, 296
526, 7458.000000, 7606.000000, 15576.000000, 1088, 874, 296
527, 7498.000000, 7646.000000, 15642.000000, 1089, 867, 296
528, 8837.000000, 8985.000000, 18328.000000, 1076, 865, 296
529, 2275.000000, 2423.000000, -4294935320.000000, 66, 13746, 296
530, 7503.000000, 7651.000000, 15695.000000, 1073, 881, 296
531, 8748.000000, 8899.000000, 5923.000000, 13344, 885, 302
532, 8684.000000, 8830.000000, 5827.000000, 13263, 861, 292
533, 8716.000000, 8864.000000, 5953.000000, 13228, 874, 295
534, 7229.000000, 7377.000000, 15148.000000, 1066, 878, 296
535, 8538.000000, 8687.000000, 5960.000000, 12872, 878, 299
536, 8560.000000, 8708.000000, 5864.000000, 12979, 861, 296
537, 8487.000000, 8635.000000, 5902.000000, 12787, 857, 296
538, 7204.000000, 7352.000000, 15095.000000, 1076, 881, 296
539, 7383.000000, 7531.000000, 15482.000000, 1066, 891, 296
540, 8701.000000, 8849.000000, 5849.000000, 13275, 861, 296
541, 8711.000000, 8858.000000, 5764.000000, 13401, 871, 293
542, 7365.000000, 7513.000000, 15383.000000, 1089, 871, 296
543, 7160.000000, 7308.000000, 15037.000000, 1066, 891, 296
544, 2618.000000, 2766.000000, 5940.000000, 1079, 891, 296
545, 2630.000000, 2781.000000, -4294934945.000000, 1047, 14069, 302
546, 7050.000000, 7198.000000, 14824.000000, 1104, 914, 296
547, 8775.000000, 8922.000000, 6002.000000, 13376, 914, 295
548, 7172.000000, 7320.000000, 15103.000000, 1070, 914, 296
549, 8109.000000, 8256.000000, 16976.000000, 1079, 918, 293
550, 7223.000000, 7371.000000, 15211.000000, 1063, 914, 296
551, 7342.000000, 7490.000000, 15413.000000, 1080, 904, 296
552, 8733.000000, 8881.000000, 5870.000000, 13404, 904, 296
553, 2439.000000, 2588.000000, -4294948524.000000, 13410, 13652, 299
554, 7362.000000, 7510.000000, 15511.000000, 1070, 928, 296
555, 2426.000000, 2574.000000, -4294938528.000000, 1841, 12878, 296
556, 7357.000000, 7505.000000, 15430.000000, 1095, 905, 296
557, 6988.000000, 7136.000000, 14756.000000, 1070, 925, 296
558, 7337.000000, 7485.000000, 15263.000000, 1148, 868, 296
559, 7023.000000, 7171.000000, 14731.000000, 1057, 871, 296
560, 2547.000000, 2695.000000, -4294960852.000000, 1073, 1211, 296
561, 2525.000000, 2673.000000, -4294958559.000000, 1054, 2370, 296
562, 2520.000000, 2670.000000, -4294960916.000000, 1089, 1214, 299
563, 2536.000000, 2684.000000, -4294960866.000000, 1098, 1228, 296
564, 8047.000000, 8195.000000, 16768.000000, 1082, 878, 296
565, 2524.000000, 2673.000000, -4294960803.000000, 1057, 1251, 299
566, 2526.000000, 2672.000000, -4294960901.000000, 1067, 1205, 292
567, 8459.000000, 8609.000000, 5992.000000, 12709, 891, 299
568, 8619.000000, 8769.000000, 5888.000000, 13099, 874, 299
569, 2552.000000, 2700.000000, -4294960778.000000, 1076, 1245, 296
570, 2582.000000, 2729.000000, -4294960829.000000, 1060, 1181, 293
571, 2508.000000, 2654.000000, -4294960868.000000, 1064, 1238, 292
572, 2491.000000, 2640.000000, -4294960966.000000, 1088, 1218, 299
573, 2555.000000, 2703.000000, -4294960747.000000, 1064, 1251, 296
574, 2638.000000, 2786.000000, 6047.000000, 1079, 925, 296
575, 2527.000000, 2675.000000, -4294960744.000000, 1070, 1284, 296
576, 7361.000000, 7511.000000, 15569.000000, 1082, 964, 299
577, 2499.000000, 2647.000000, -4294958594.000000, 1089, 2396, 296
578, 2557.000000, 2705.000000, -4294960816.000000, 1070, 1218, 296
579, 7621.000000, 7769.000000, 15949.000000, 1076, 891, 295
580, 2476.000000, 2624.000000, -4294960803.000000, 1076, 1308, 296
581, 2520.000000, 2668.000000, -4294960814.000000, 1067, 1254, 296
582, 2493.000000, 2642.000000, -4294960787.000000, 1079, 1301, 299
583, 8679.000000, 8827.000000, 5941.000000, 13194, 888, 295
584, 2488.000000, 2639.000000, -4294961016.000000, 1092, 1198, 302
585, 8692.000000, 8842.000000, 5966.000000, 13241, 911, 299
586, 8601.000000, 8749.000000, 5974.000000, 13036, 904, 296
587, 2486.000000, 2634.000000, -4294960696.000000, 1057, 1342, 296
588, 2547.000000, 2695.000000, -4294960900.000000, 1143, 1222, 295
589, 7461.000000, 7609.000000, 15586.000000, 1067, 865, 296
590, 2537.000000, 2685.000000, -4294960805.000000, 1079, 1248, 296
591, 2563.000000, 2710.000000, -4294960854.000000, 1086, 1201, 295
592, 2489.000000, 2637.000000, -4294960980.000000, 1079, 1208, 296
593, 2518.000000, 2666.000000, -4294958507.000000, 1067, 2410, 296
594, 8616.000000, 8766.000000, 5835.000000, 13188, 895, 299
595, 7367.000000, 7518.000000, 15474.000000, 1070, 905, 302
596, 2485.000000, 2635.000000, -4294960949.000000, 1088, 1232, 299
597, 10038.000000, 10185.000000, 20768.000000, 1064, 878, 295
598, 2510.000000, 2659.000000, -4294960890.000000, 1070, 1228, 299
599, 2497.000000, 2644.000000, -4294960880.000000, 1057, 1239, 293
600, 2448.000000, 2596.000000, -4294960954.000000, 1073, 1259, 296
601, 9468.000000, 9616.000000, 19658.000000, 1067, 894, 295
602, 2531.000000, 2679.000000, -4294960926.000000, 1070, 1189, 296
603, 2515.000000, 2662.000000, -4294960904.000000, 1080, 1221, 295
604, 8758.000000, 8907.000000, 5967.000000, 13379, 915, 299
605, 2542.000000, 2689.000000, -4294960872.000000, 1151, 1245, 293
606, 2544.000000, 2692.000000, -4294960964.000000, 1098, 1171, 296
607, 8475.000000, 8623.000000, 5948.000000, 12759, 878, 296
608, 2450.000000, 2598.000000, -4294960979.000000, 1082, 1249, 296
609, 8120.000000, 8270.000000, 7491.000000, 12060, 1655, 299
610, 7543.000000, 7693.000000, 15893.000000, 1070, 938, 299
611, 2492.000000, 2640.000000, -4294960802.000000, 1067, 1288, 296
612, 2410.000000, 2560.000000, -4294949229.000000, 12838, 13042, 299
613, 8621.000000, 8769.000000, 6013.000000, 13083, 927, 296
614, 2436.000000, 2582.000000, -4294948961.000000, 13055, 13259, 293
615, 2417.000000, 2566.000000, -4294949109.000000, 12951, 13152, 299
616, 2454.000000, 2602.000000, -4294961014.000000, 1082, 1228, 296
617, 2424.000000, 2572.000000, -4294948990.000000, 13033, 13245, 296
618, 8613.000000, 8761.000000, 6003.000000, 13071, 924, 296
619, 2472.000000, 2622.000000, -4294960810.000000, 1057, 1299, 299
620, 7352.000000, 7500.000000, 15373.000000, 1086, 877, 296
621, 7321.000000, 7470.000000, 15399.000000, 1073, 915, 299
622, 2552.000000, 2699.000000, -4294960858.000000, 1076, 1205, 295
623, 2483.000000, 2631.000000, -4294960740.000000, 1073, 1331, 296
624, 2499.000000, 2647.000000, -4294960946.000000, 1092, 1222, 296
625, 2494.000000, 2643.000000, -4294958808.000000, 1066, 2283, 299
626, 2506.000000, 2655.000000, -4294960814.000000, 1048, 1259, 299
627, 2515.000000, 2662.000000, -4294960842.000000, 1080, 1252, 295
628, 2456.000000, 2604.000000, -4294960997.000000, 1076, 1231, 296
629, 2534.000000, 2685.000000, -4294960785.000000, 1048, 1245, 302
630, 2492.000000, 2640.000000, -4294960857.000000, 1067, 1261, 296
631, 2427.000000, 2573.000000, -4294949058.000000, 12926, 13155, 292
632, 2575.000000, 2723.000000, 5883.000000, 1076, 904, 296
633, 8872.000000, 9022.000000, 18513.000000, 1082, 925, 299
634, 2638.000000, 2786.000000, -4294936837.000000, 1079, 13131, 296
635, 9273.000000, 9420.000000, 19270.000000, 1058, 891, 295
636, 2488.000000, 2636.000000, -4294961027.000000, 1104, 1198, 296
637, 9180.000000, 9328.000000, 19046.000000, 1057, 871, 296
638, 9102.000000, 9250.000000, 18870.000000, 1076, 871, 296
639, 9560.000000, 9706.000000, 19799.000000, 1076, 877, 292
640, 9637.000000, 9785.000000, 19943.000000, 1073, 871, 296
641, 9021.000000, 9169.000000, -4294947009.000000, 1079, 1662, 296
642, 9542.000000, 9691.000000, 19721.000000, 1079, 858, 299
643, 9280.000000, 9428.000000, 19280.000000, 1048, 884, 296
644, 9155.000000, 9305.000000, 19013.000000, 1080, 891, 299
645, 8531.000000, 8679.000000, 5940.000000, 12913, 895, 296
646, 8440.000000, 8588.000000, 5947.000000, 12642, 854, 296
647, 9344.000000, 9493.000000, 19383.000000, 1067, 881, 299
648, 8342.000000, 8490.000000, 5883.000000, 12529, 864, 296
649, 9734.000000, 9882.000000, 20149.000000, 1054, 867, 296
650, 7008.000000, 7155.000000, 14671.000000, 1067, 861, 295
651, 8322.000000, 8471.000000, 6134.000000, 12378, 934, 299
652, 9697.000000, 9847.000000, 20114.000000, 1069, 894, 299
653, 8743.000000, 8891.000000, 18213.000000, 1067, 897, 296
654, 9482.000000, 9628.000000, 19620.000000, 1086, 871, 292
655, 8594.000000, 8742.000000, 5963.000000, 12988, 881, 296
656, 8578.000000, 8726.000000, 5894.000000, 13039, 888, 296
657, 9625.000000, 9771.000000, -4294945556.000000, 1066, 1778, 293
658, 2527.000000, 2675.000000, -4294960801.000000, 1076, 1258, 296
659, 9673.000000, 9821.000000, 20030.000000, 1073, 878, 296
660, 9793.000000, 9941.000000, 20230.000000, 1079, 861, 296
661, 9244.000000, 9392.000000, 19100.000000, 1142, 877, 296
662, 2652.000000, 2800.000000, 5964.000000, 1076, 868, 296
663, 9389.000000, 9537.000000, 19498.000000, 1035, 877, 296
664, 2613.000000, 2761.000000, 5970.000000, 1067, 905, 296
665, 7170.000000, 7318.000000, 15039.000000, 1063, 881, 296
666, 9388.000000, 9536.000000, 19439.000000, 1073, 868, 296
667, 2625.000000, 2773.000000, 5924.000000, 1076, 875, 296
668, 8854.000000, 9002.000000, 18375.000000, 1076, 871, 296
669, 9421.000000, 9569.000000, 19447.000000, 1145, 875, 296
670, 9644.000000, 9791.000000, 19976.000000, 1089, 888, 293
671, 7094.000000, 7242.000000, 14919.000000, 1063, 897, 296
672, 9821.000000, 9968.000000, 20328.000000, 1089, 887, 293
673, 2440.000000, 2589.000000, -4294947509.000000, 12951, 13929, 299
674, 2520.000000, 2666.000000, -4294961076.000000, 1076, 1128, 293
675, 2434.000000, 2582.000000, -4294948622.000000, 13297, 13551, 296
676, 7572.000000, 7720.000000, 15864.000000, 1076, 898, 296
677, 2513.000000, 2659.000000, -4294960981.000000, 1067, 1178, 293
678, 2495.000000, 2643.000000, -4294960967.000000, 1076, 1207, 296
679, 2494.000000, 2642.000000, -4294960988.000000, 1057, 1188, 296
680, 2454.000000, 2601.000000, -4294961107.000000, 1070, 1175, 293
681, 2532.000000, 2682.000000, -4294960885.000000, 1070, 1208, 299
682, 7262.000000, 7410.000000, 15248.000000, 1079, 901, 296
683, 2505.000000, 2651.000000, -4294960797.000000, 1089, 1289, 293
684, 2606.000000, 2754.000000, -4294939277.000000, 1076, 11941, 296
685, 2496.000000, 2644.000000, -4294960841.000000, 1067, 1265, 296
686, 8737.000000, 8884.000000, 5974.000000, 13294, 897, 295
687, 2469.000000, 2617.000000, -4294960895.000000, 1067, 1265, 296
688, 7487.000000, 7636.000000, 15642.000000, 1088, 878, 299
689, 2503.000000, 2652.000000, -4294958700.000000, 1050, 2320, 299
690, 7485.000000, 7631.000000, 15637.000000, 1076, 871, 292
691, 2516.000000, 2664.000000, -4294960862.000000, 1101, 1251, 296
692, 7198.000000, 7346.000000, 15099.000000, 1079, 891, 296
693, 7296.000000, 7446.000000, 15276.000000, 1067, 875, 299
694, 2634.000000, 2780.000000, 5938.000000, 1067, 868, 292
695, 2515.000000, 2665.000000, -4294960916.000000, 1061, 1205, 299
696, 2502.000000, 2649.000000, -4294960951.000000, 1088, 1214, 293
697, 8651.000000, 8799.000000, 5933.000000, 13092, 861, 296
698, 7303.000000, 7451.000000, 15259.000000, 1089, 871, 296
699, 2486.000000, 2637.000000, -4294960961.000000, 1054, 1208, 302
700, 2473.000000, 2621.000000, -4294961018.000000, 1079, 1205, 296
701, 2517.000000, 2664.000000, -4294960853.000000, 1061, 1235, 295
702, 7589.000000, 7737.000000, 15843.000000, 1158, 911, 295
703, 2424.000000, 2572.000000, -4294948827.000000, 13244, 13432, 295
704, 2457.000000, 2605.000000, -4294960945.000000, 1079, 1258, 296
705, 8341.000000, 8490.000000, 7440.000000, 12492, 1625, 299
706, 2504.000000, 2650.000000, -4294960883.000000, 1085, 1245, 293
707, 2455.000000, 2603.000000, -4294948979.000000, 13052, 13229, 295
708, 8766.000000, 8916.000000, 5936.000000, 13379, 891, 299
709, 2512.000000, 2660.000000, -4294960918.000000, 1077, 1215, 295
710, 7361.000000, 7509.000000, 15437.000000, 1089, 902, 296
711, 2467.000000, 2617.000000, -4294960817.000000, 1066, 1305, 299
712, 2407.000000, 2555.000000, -4294948728.000000, 13310, 13532, 296
713, 2436.000000, 2583.000000, -4294948949.000000, 13077, 13276, 295
714, 2510.000000, 2658.000000, -4294960698.000000, 1073, 1325, 296
715, 2435.000000, 2585.000000, -4294948735.000000, 13294, 13492, 299
716, 2481.000000, 2629.000000, -4294960880.000000, 1083, 1268, 296
717, 8751.000000, 8899.000000, 5955.000000, 13297, 875, 296
718, 9440.000000, 9586.000000, 19552.000000, 1070, 871, 293
719, 9311.000000, 9459.000000, 19315.000000, 1063, 878, 296
720, 2469.000000, 2619.000000, -4294960969.000000, 1082, 1235, 299
721, 8904.000000, 9053.000000, -4294947164.000000, 1080, 1702, 299
722, 9531.000000, 9679.000000, 19708.000000, 1083, 864, 296
723, 9181.000000, 9330.000000, 18993.000000, 1111, 871, 299
724, 2622.000000, 2770.000000, 5957.000000, 1130, 921, 296
725, 8553.000000, 8699.000000, 5920.000000, 12922, 868, 293
726, 6989.000000, 7137.000000, 14639.000000, 1076, 868, 296
727, 9494.000000, 9641.000000, 19669.000000, 1055, 868, 295
728, 8545.000000, 8693.000000, 5858.000000, 12954, 861, 296
729, 9322.000000, 9470.000000, 19342.000000, 1064, 881, 296
730, 8554.000000, 8702.000000, 5951.000000, 12920, 881, 296
731, 7463.000000, 7611.000000, 15597.000000, 1080, 875, 295
732, 9479.000000, 9628.000000, 19554.000000, 1146, 871, 299
733, 9470.000000, 9618.000000, 19587.000000, 1076, 861, 296
734, 9331.000000, 9479.000000, 19332.000000, 1079, 874, 296
735, 8558.000000, 8704.000000, 5951.000000, 12913, 874, 293
736, 7025.000000, 7173.000000, 14692.000000, 1073, 857, 296
737, 8856.000000, 9004.000000, -4294947304.000000, 1070, 1675, 296
738, 2440.000000, 2589.000000, -4294949027.000000, 13027, 13208, 298
739, 2617.000000, 2766.000000, 5990.000000, 1080, 918, 299
740, 9522.000000, 9670.000000, 19807.000000, 1080, 921, 295
741, 7084.000000, 7232.000000, 15060.000000, 1079, 985, 296
742, 8598.000000, 8746.000000, 6020.000000, 13039, 931, 296
743, 6890.000000, 7038.000000, 14562.000000, 1054, 918, 296
744, 9305.000000, 9455.000000, 19354.000000, 1073, 908, 299
745, 7075.000000, 7223.000000, 14855.000000, 1057, 881, 296
746, 9193.000000, 9341.000000, 19130.000000, 1079, 911, 296
747, 2423.000000, 2570.000000, -4294949161.000000, 13142, 13215, 293
748, 7336.000000, 7482.000000, 15354.000000, 1073, 877, 292
749, 8786.000000, 8934.000000, 5918.000000, 13385, 865, 296
750, 7436.000000, 7584.000000, 15581.000000, 1085, 897, 296
751, 7144.000000, 7292.000000, 14962.000000, 1063, 868, 296
752, 7046.000000, 7194.000000, 14737.000000, 1083, 864, 296
753, 2274.000000, 2422.000000, -4294935281.000000, 66, 13766, 296
754, 2645.000000, 2791.000000, 6015.000000, 1077, 901, 292
755, 8716.000000, 8865.000000, 5939.000000, 13221, 864, 299
756, 2474.000000, 2624.000000, -4294960884.000000, 1145, 1304, 299
757, 8292.000000, 8440.000000, 5984.000000, 12397, 898, 296
758, 2514.000000, 2662.000000, -4294960896.000000, 1079, 1225, 296
759, 2535.000000, 2683.000000, -4294960742.000000, 1073, 1278, 295
760, 2477.000000, 2625.000000, -4294960924.000000, 1079, 1248, 296
761, 2544.000000, 2692.000000, -4294960817.000000, 1060, 1225, 296
762, 2467.000000, 2617.000000, -4294960684.000000, 1073, 1375, 299
763, 2497.000000, 2645.000000, -4294960940.000000, 1060, 1211, 296
764, 2501.000000, 2651.000000, -4294960938.000000, 1073, 1214, 299
765, 2534.000000, 2682.000000, -4294960815.000000, 1057, 1235, 296
766, 2439.000000, 2587.000000, -4294949036.000000, 13042, 13212, 296
767, 8775.000000, 8923.000000, 17595.000000, 1711, 878, 296
768, 8529.000000, 8677.000000, 5885.000000, 12935, 881, 296
769, 7176.000000, 7324.000000, -4294950611.000000, 1057, 1695, 296
770, 7477.000000, 7623.000000, 15627.000000, 1089, 881, 292
771, 7275.000000, 7423.000000, 15384.000000, 1082, 958, 296
772, 7438.000000, 7586.000000, 15555.000000, 1070, 874, 296
773, 8431.000000, 8579.000000, 5947.000000, 12686, 885, 296
774, 8381.000000, 8529.000000, 5969.000000, 12582, 894, 296
775, 8709.000000, 8857.000000, 5962.000000, 13212, 878, 296
776, 2460.000000, 2610.000000, -4294961034.000000, 1089, 1215, 299
777, 7364.000000, 7512.000000, 15418.000000, 1079, 884, 296
778, 9467.000000, 9613.000000, 19631.000000, 1073, 885, 293
779, 9394.000000, 9544.000000, 19463.000000, 1060, 867, 299
780, 9453.000000, 9601.000000, 19561.000000, 1148, 901, 296
781, 8502.000000, 8652.000000, 5925.000000, 12828, 874, 299
782, 9422.000000, 9571.000000, 19499.000000, 1079, 867, 299
783, 8508.000000, 8654.000000, 5900.000000, 12838, 861, 292
784, 2605.000000, 2754.000000, 5904.000000, 1070, 882, 299
785, 9130.000000, 9278.000000, -4294946766.000000, 1067, 1668, 296
786, 7525.000000, 7673.000000, 15782.000000, 1076, 904, 296
787, 9535.000000, 9683.000000, 19884.000000, 1057, 935, 296
788, 9685.000000, 9833.000000, 20136.000000, 1070, 918, 296
789, 7120.000000, 7268.000000, 15012.000000, 1076, 924, 296
790, 9695.000000, 9845.000000, 20177.000000, 1070, 928, 299
791, 7102.000000, 7250.000000, 14983.000000, 1063, 921, 296
792, 7038.000000, 7186.000000, 14799.000000, 1079, 901, 296
793, 9378.000000, 9524.000000, 19555.000000, 1063, 931, 293
794, 7045.000000, 7193.000000, 14817.000000, 1089, 908, 296
795, 9297.000000, 9445.000000, 19348.000000, 1069, 911, 296
796, 9575.000000, 9724.000000, 19858.000000, 1082, 895, 299
797, 9290.000000, 9439.000000, 19406.000000, 1070, 948, 299
798, 9163.000000, 9311.000000, 18945.000000, 1152, 885, 295
799, 8603.000000, 8750.000000, 5987.000000, 13021, 901, 295
800, 9280.000000, 9429.000000, 19226.000000, 1076, 871, 299
801, 8448.000000, 8594.000000, 7666.000000, 12674, 1722, 292
802, 9952.000000, 10100.000000, 20583.000000, 1070, 874, 296
803, 9380.000000, 9528.000000, 19441.000000, 1076, 878, 296
804, 9326.000000, 9474.000000, 19345.000000, 1070, 881, 296
805, 9737.000000, 9885.000000, 20162.000000, 1048, 868, 296
